gene_id	r	p
SLC26A2|1836	7.07664	0.00647406
SLC26A3|1811	0	NaN
SLC26A4|5172	5.25726	0.245392
SLC26A5|375611	0	NaN
SLC26A6|65010	7.88563	0.0104243
SLC26A7|115111	3.3656	0.353074
SLC26A8|116369	0.333333	NaN
SLC26A9|115019	0.925167	0.649164
SLC27A1|376497	2.41495	0.0136055
SLC27A2|11001	14.4939	0.022515
SLC27A3|11000	2.90695	0.0124189
SLC27A4|10999	3.84291	0.00231383
SLC27A5|10998	11.2987	0.0202497
SLC27A6|28965	1.07951	0.0804831
SLC28A1|9154	0.345143	0.579933
SLC28A2|9153	0.0833333	NaN
SLC28A3|64078	0	NaN
SLC29A1|2030	5.46072	0.00168729
SLC29A2|3177	14.7751	0.0115639
SLC29A3|55315	4.37691	0.0229305
SLC29A4|222962	0.744645	0.00238354
SLC2A10|81031	0.25	NaN
SLC2A11|66035	13.367	0.0698195
SLC2A12|154091	10.7547	0.104834
SLC2A13|114134	4.84571	0.00594374
SLC2A14|144195	0.0833333	NaN
SLC2A1|6513	4.50207	0.000942479
SLC2A2|6514	0	NaN
SLC2A3|6515	0.662147	0.00011865
SLC2A4RG|56731	3.47552	0.00170601
SLC2A4|6517	1.06598	0.00952623
SLC2A5|6518	0.56587	0.273914
SLC2A6|11182	3.39304	0.00651389
SLC2A7|155184	0	NaN
SLC2A8|29988	2.38277	0.00627238
SLC2A9|56606	0.0833333	NaN
SLC30A10|55532	0.0833333	NaN
SLC30A1|7779	5.89393	0.00528891
SLC30A2|7780	1.6951	0.77222
SLC30A3|7781	3.9771	0.130853
SLC30A4|7782	11.0511	0.137194
SLC30A5|64924	12.2009	0.00801618
SLC30A6|55676	15.8129	0.0371722
SLC30A7|148867	9.07938	0.00974971
SLC30A8|169026	0.166667	NaN
SLC30A9|10463	8.60517	0.0059664
SLC31A1|1317	17.7243	0.0100722
SLC31A2|1318	16.8118	0.0932805
SLC32A1|140679	0	NaN
SLC33A1|9197	12.5959	0.0204891
SLC34A1|6569	0.0833333	NaN
SLC34A2|10568	0.0784999	0.32019
SLC34A3|142680	13.5399	0.422595
SLC35A1|10559	15.0643	0.0366992
SLC35A2|7355	10.2251	0.0135138
SLC35A3|23443	6.81624	0.0177091
SLC35A4|113829	8.67948	0.00199734
SLC35A5|55032	5.21445	0.00983461
SLC35B1|10237	2.60487	0.00153406
SLC35B2|347734	19.6766	0.0112716
SLC35B3|51000	11.0975	0.0324158
SLC35B4|84912	16.5017	0.0107015
SLC35C1|55343	7.8789	0.00653238
SLC35C2|51006	9.89	0.00638797
SLC35D1|23169	7.22802	0.00909401
SLC35D2|11046	6.73054	0.0212221
SLC35D3|340146	24.0487	0.908686
SLC35E1|79939	17.7372	0.00920938
SLC35E2|728661	20.3703	0.0100617
SLC35E2|9906	8.72241	0.0390604
SLC35E3|55508	6.85176	0.019797
SLC35E4|339665	10.1818	0.0413869
SLC35F1|222553	0.0833333	NaN
SLC35F2|54733	4.76403	0.00308581
SLC35F3|148641	2.82374	0.021246
SLC35F4|341880	0	NaN
SLC35F5|80255	7.32446	0.00956415
SLC36A1|206358	14.6583	0.025379
SLC36A2|153201	0.0833333	NaN
SLC36A3|285641	0	NaN
SLC36A4|120103	9.84581	0.0150621
SLC37A1|54020	4.02829	0.0145982
SLC37A2|219855	1.82676	0.0300321
SLC37A3|84255	12.2025	0.0229714
SLC37A4|2542	10.8772	0.00914526
SLC38A10|124565	13.4126	0.00572618
SLC38A11|151258	0	NaN
SLC38A1|81539	11.1582	0.000645206
SLC38A2|54407	10.4415	0.000573351
SLC38A3|10991	4.56451	0.0440387
SLC38A4|55089	0.404538	0.103607
SLC38A5|92745	5.95114	0.00298123
SLC38A6|145389	3.16492	0.0166503
SLC38A7|55238	6.21124	0.0181194
SLC38A8|146167	0	NaN
SLC38A9|153129	7.4805	0.0212576
SLC39A10|57181	14.3877	0.00916624
SLC39A11|201266	9.43442	0.0190044
SLC39A12|221074	0.360854	0.10737
SLC39A13|91252	5.52015	0.00757462
SLC39A14|23516	18.768	0.00346544
SLC39A1|27173	9.1416	0.00169858
SLC39A2|29986	1.13217	0.511021
SLC39A3|29985	3.89718	0.00456266
SLC39A4|55630	4.60024	0.671544
SLC39A5|283375	0.5	NaN
SLC39A6|25800	5.50309	0.000398832
SLC39A7|7922	6.67601	0.00126332
SLC39A8|64116	10.0167	0.00720404
SLC39A9|55334	24.5506	0.0134397
SLC3A1|6519	14.2683	0.712763
SLC3A2|6520	3.1192	0.000256067
SLC40A1|30061	3.47122	0.272869
SLC41A1|254428	14.4742	0.0082952
SLC41A2|84102	2.55984	0.0218057
SLC41A3|54946	28.4517	0.0346323
SLC43A1|8501	1.38098	0.103851
SLC43A2|124935	8.46729	0.0507883
SLC43A3|29015	0.264127	0.131137
SLC44A1|23446	12.196	0.00487722
SLC44A2|57153	15.5433	0.0452221
SLC44A3|126969	8.69664	0.44913
SLC44A4|80736	0.75	NaN
SLC44A5|204962	2.22217	0.157168
SLC45A1|50651	0.727797	0.0311098
SLC45A2|51151	0.751306	0.409511
SLC45A3|85414	6.14153	0.0173993
SLC45A4|57210	30.6055	0.0605025
SLC46A1|113235	20.7678	0.0169139
SLC46A2|57864	1.44264	0.365907
SLC46A3|283537	1.78236	0.0232637
SLC47A1|55244	10.2166	0.0350625
SLC47A2|146802	1.08333	NaN
SLC48A1|55652	10.2891	0.0158021
SLC4A10|57282	0.333333	NaN
SLC4A11|83959	4.36464	0.0346773
SLC4A1AP|22950	5.83203	0.00585154
SLC4A1|6521	647409	0.999999
SLC4A2|6522	4.33412	0.000731899
SLC4A3|6508	6.87497	0.117437
SLC4A4|8671	2.93799	0.019034
SLC4A5|57835	5.40586	0.0100049
SLC4A7|9497	6.92387	0.0053459
SLC4A8|9498	0.87809	0.0376947
SLC4A9|83697	0.166667	NaN
SLC5A10|125206	2.13662	0.33897
SLC5A11|115584	1.00958	0.377238
SLC5A12|159963	29.9972	0.463297
SLC5A1|6523	0	NaN
SLC5A2|6524	0.0833333	NaN
SLC5A3|6526	3.62865	0.00212787
SLC5A4|6527	0	NaN
SLC5A5|6528	6.05757	0.0589214
SLC5A6|8884	3.01857	0.00162404
SLC5A7|60482	0	NaN
SLC5A8|160728	0	NaN
SLC5A9|200010	0.5	NaN
SLC6A10P|386757	0	NaN
SLC6A11|6538	0	NaN
SLC6A12|6539	0.49692	0.0552323
SLC6A13|6540	722371	0.999999
SLC6A14|11254	5.66836	0.158919
SLC6A15|55117	3.44125	0.00159475
SLC6A16|28968	0.93763	0.0390338
SLC6A17|388662	0.577903	0.182809
SLC6A18|348932	0	NaN
SLC6A19|340024	0.695395	0.0504687
SLC6A1|6529	0.0833333	NaN
SLC6A20|54716	0.166667	NaN
SLC6A2|6530	0	NaN
SLC6A3|6531	0.75	NaN
SLC6A4|6532	8.84249	0.861912
SLC6A5|9152	0	NaN
SLC6A6|6533	2.79378	0.000933399
SLC6A7|6534	1.76664	0.281912
SLC6A8|6535	5.77179	0.00165049
SLC6A9|6536	6.94102	0.0126636
SLC7A10|56301	0.345143	0.579933
SLC7A11|23657	2.52752	0.000620931
SLC7A13|157724	0	NaN
SLC7A14|57709	0.0833333	NaN
SLC7A1|6541	60.2703	0.0198262
SLC7A2|6542	8.51633	0.00156824
SLC7A3|84889	0	NaN
SLC7A4|6545	0.690835	0.228438
SLC7A5P1|81893	2.70107	0.0799502
SLC7A5P2|387254	5.98729	0.0901646
SLC7A5|8140	4.87048	0.000164504
SLC7A6OS|84138	5.72077	0.0142584
SLC7A6|9057	13.5024	0.00466618
SLC7A7|9056	2.77824	0.178915
SLC7A8|23428	1.39809	0.166477
SLC7A9|11136	0.242676	0.209322
SLC8A1|6546	8.08604	0.843522
SLC8A2|6543	1.33333	NaN
SLC8A3|6547	3.27231	0.196076
SLC9A10|285335	0	NaN
SLC9A11|284525	0.166667	NaN
SLC9A1|6548	9.0475	0.0192583
SLC9A2|6549	0.0833333	NaN
SLC9A3R1|9368	4.31911	0.00154035
SLC9A3R2|9351	4.51046	0.00207599
SLC9A3|6550	5.90805	0.316649
SLC9A4|389015	0.0833333	NaN
SLC9A5|6553	6.38796	0.0356761
SLC9A6|10479	4.806	0.00753126
SLC9A7|84679	2.16298	0.143437
SLC9A8|23315	34.8359	0.0580515
SLC9A9|285195	3.36687	0.214448
SLCO1A2|6579	0.0833333	NaN
SLCO1B1|10599	0	NaN
SLCO1B3|28234	0.98449	0.0549959
SLCO1C1|53919	1.36127	0.0533248
SLCO2A1|6578	2.41042	0.02373
SLCO2B1|11309	0.157323	0.0653517
SLCO3A1|28232	4.55745	0.0070579
SLCO4A1|28231	1.86707	0.000221794
SLCO4C1|353189	0.0833333	NaN
SLCO5A1|81796	7.55413	0.117323
SLCO6A1|133482	0	NaN
SLED1|643036	0	NaN
SLFN11|91607	0.166667	NaN
SLFN12L|342615	0.417206	0.500323
SLFN12|55106	1.99737	0.00713355
SLFN13|146857	0.516599	0.212307
SLFN14|342618	0.25	NaN
SLFN5|162394	5.49262	0.00617963
SLFNL1|200172	7.83158	0.214085
SLIT1|6585	4.01161	0.369906
SLIT2|9353	14.1529	0.0659337
SLIT3|6586	1.15564	0.213784
SLITRK1|114798	0.0833333	NaN
SLITRK2|84631	0.345143	0.579933
SLITRK3|22865	0	NaN
SLITRK4|139065	0.949807	0.0169005
SLITRK5|26050	12.3377	0.0181592
SLITRK6|84189	1.16751	0.0651603
SLK|9748	7.27804	0.0026704
SLMAP|7871	11.0501	0.00856726
SLMO1|10650	9.1137	0.0523183
SLMO2|51012	9.41007	0.00189382
SLN|6588	0.112983	0.184317
SLPI|6590	1.83699	0.000280441
SLTM|79811	6.79472	0.00188365
SLU7|10569	7.76249	0.00492435
SLURP1|57152	0	NaN
SMAD1|4086	7.90528	0.0255224
SMAD2|4087	17.5	0.0065621
SMAD3|4088	12.8585	0.00588418
SMAD4|4089	16.9093	0.0128516
SMAD5OS|9597	10.2655	0.615357
SMAD5|4090	13.9108	0.00440357
SMAD6|4091	2.2299	0.00416494
SMAD7|4092	2.23697	0.00773182
SMAD9|4093	9.9781	0.154353
SMAGP|57228	13.8224	0.0395882
SMAP1|60682	11.1223	0.010654
SMAP2|64744	12.133	0.0150478
SMARCA1|6594	6.54888	0.00245847
SMARCA2|6595	0	NaN
SMARCA4|6597	6.04672	0.000756924
SMARCA5|8467	5.70346	0.00166847
SMARCAD1|56916	8.96634	0.00890357
SMARCAL1|50485	16.9118	0.0257477
SMARCB1|6598	4.48093	0.00184839
SMARCC1|6599	12.8531	0.00205503
SMARCC2|6601	28.1956	0.00814424
SMARCD1|6602	7.27209	0.00201712
SMARCD2|6603	6.9416	0.00450965
SMARCD3|6604	3.59224	0.00639084
SMARCE1|6605	6.59763	0.00158526
SMC1A|8243	25.4411	0.0031754
SMC1B|27127	0.781039	0.0611092
SMC2|10592	7.36134	0.0019792
SMC3|9126	10.1697	0.00204741
SMC4|10051	6.12611	0.000679273
SMC5|23137	15.8124	0.0102969
SMC6|79677	5.21069	0.00256121
SMCHD1|23347	9.84172	0.00399662
SMCP|4184	0	NaN
SMCR5|140771	1.44912	0.254271
SMCR7L|54471	11.7081	0.00386902
SMCR7|125170	13.1315	0.0643023
SMCR8|140775	30.3095	0.0228914
SMEK1|55671	17.3054	0.00766895
SMEK2|57223	16.5809	0.00535847
SMEK3P|139420	0	NaN
SMG1|23049	12.2398	0.00285643
SMG5|23381	28.3321	0.0090237
SMG6|23293	25.3448	0.0328047
SMG7|9887	10.0891	0.0031893
SMN1|6606	1.72143	0.106121
SMN2|6607	4.7466	0.00152886
SMNDC1|10285	4.94157	0.00425438
SMOC1|64093	2.62762	0.000131534
SMOC2|64094	0	NaN
SMOX|54498	4.79371	0.0116246
SMO|6608	1.1311e+06	1
SMPD1|6609	3.03381	0.021575
SMPD2|6610	7.04021	0.0295034
SMPD3|55512	9.00964	0.0965219
SMPD4|55627	8.98292	0.00437839
SMPDL3A|10924	4.35426	0.0403405
SMPDL3B|27293	2.70908	0.0702882
SMPX|23676	1.34553	0.801452
SMR3A|26952	0	NaN
SMR3B|10879	0	NaN
SMS|6611	7.63593	0.0014651
SMTNL1|219537	0	NaN
SMTNL2|342527	0.25	NaN
SMTN|6525	7.05025	0.0106827
SMU1|55234	8.72028	0.00530709
SMUG1|23583	11.1811	0.0115615
SMURF1|57154	8.11463	0.00500379
SMURF2|64750	6.45058	0.0109728
SMYD1|150572	0.0833333	NaN
SMYD2|56950	6.71199	0.00499976
SMYD3|64754	15.3968	0.0455442
SMYD4|114826	21.3896	0.0282163
SMYD5|10322	8.69617	0.00510804
SNAI1|6615	5.71631	0.0115547
SNAI2|6591	1.74961	0.00569751
SNAI3|333929	2.49458	0.13191
SNAP23|8773	6.90142	0.00675571
SNAP25|6616	16.7283	0.10104
SNAP29|9342	13.7821	0.014236
SNAP47|116841	7.0046	0.00635047
SNAP91|9892	0.0833333	NaN
SNAPC1|6617	5.60317	0.00778647
SNAPC2|6618	6.10858	0.017709
SNAPC3|6619	12.2295	0.0139159
SNAPC4|6621	6.22667	0.00687414
SNAPC5|10302	7.57161	0.0431665
SNAPIN|23557	6.73193	0.00743464
SNAR-A13|100169959	0	NaN
SNAR-A2|100126799	0	NaN
SNAR-A3|100169951	0	NaN
SNAR-A4|100169956	0	NaN
SNAR-B2|100170217	0	NaN
SNAR-C2|100170218	0	NaN
SNAR-C3|100170226	0	NaN
SNAR-C4|100170219	0	NaN
SNAR-D|100170227	0	NaN
SNAR-E|100170220	0	NaN
SNAR-F|100126781	0	NaN
SNAR-G1|100126780	0	NaN
SNAR-G2|100170228	0	NaN
SNAR-H|100170221	0	NaN
SNAR-I|100170222	0	NaN
SNCAIP|9627	0.534934	0.00982402
SNCA|6622	8.73307	0.00829299
SNCB|6620	0.0833333	NaN
SNCG|6623	8.07097	0.00676251
SND1|27044	8.57233	0.000644686
SNED1|25992	1.47492	0.00320188
SNF8|11267	3.41365	0.00113319
SNHG10|283596	7.73097	0.0235954
SNHG11|128439	14.0717	0.0538825
SNHG12|85028	5.99686	0.0040643
SNHG1|23642	5.21622	0.000755103
SNHG3-RCC1|751867	1.76856	0.00515086
SNHG3|8420	6.23226	0.00678539
SNHG4|724102	12.6209	0.0316812
SNHG5|387066	2.62904	0.00111571
SNHG6|641638	2.79168	0.000477165
SNHG7|84973	3.27583	0.000951532
SNHG8|100093630	3.25655	0.00260401
SNHG9|735301	1.87713	0.0633584
SNIP1|79753	10.9082	0.0169451
SNN|8303	6.7112	0.0256435
SNORA10|574042	0.0833333	NaN
SNORA11B|100124539	0	NaN
SNORA11C|100124540	0	NaN
SNORA11D|100124541	0	NaN
SNORA11E|100124542	0	NaN
SNORA11|677799	0	NaN
SNORA12|677800	0	NaN
SNORA13|654322	0	NaN
SNORA14A|677801	0	NaN
SNORA14B|677802	0	NaN
SNORA15|677803	0	NaN
SNORA16A|692073	0	NaN
SNORA16B|692157	0	NaN
SNORA18|677805	0	NaN
SNORA19|641451	0	NaN
SNORA1|677792	0	NaN
SNORA20|677806	0	NaN
SNORA21|619505	0	NaN
SNORA22|677807	0	NaN
SNORA23|677808	0.0496994	0.165831
SNORA24|677809	0	NaN
SNORA25|684959	0	NaN
SNORA26|677810	0	NaN
SNORA27|619499	0	NaN
SNORA28|677811	0	NaN
SNORA29|677812	0	NaN
SNORA2A|677793	0	NaN
SNORA2B|677794	0	NaN
SNORA30|677813	0	NaN
SNORA31|677814	0	NaN
SNORA32|692063	0	NaN
SNORA34|677815	0	NaN
SNORA35|677816	0	NaN
SNORA36A|677817	0	NaN
SNORA36B|677818	0	NaN
SNORA36C|100124535	0	NaN
SNORA37|677819	0	NaN
SNORA38B|100124536	0	NaN
SNORA38|677820	0	NaN
SNORA39|677821	7.195	0.238944
SNORA3|619562	0	NaN
SNORA40|677822	0	NaN
SNORA41|619569	0	NaN
SNORA42|677823	0	NaN
SNORA44|677825	0	NaN
SNORA45|677826	0	NaN
SNORA46|677827	0	NaN
SNORA47|677828	0.0833333	NaN
SNORA48|652965	0	NaN
SNORA49|677829	0	NaN
SNORA4|619568	0.0833333	NaN
SNORA50|677830	0	NaN
SNORA51|677831	0	NaN
SNORA52|619565	0	NaN
SNORA53|677832	0.25	NaN
SNORA54|677833	0	NaN
SNORA55|677834	0	NaN
SNORA56|677835	0	NaN
SNORA57|692158	0.0833333	NaN
SNORA58|677836	0	NaN
SNORA59B|677882	0	NaN
SNORA5A|654319	0	NaN
SNORA5B|677795	0	NaN
SNORA5C|677796	0	NaN
SNORA61|677838	0	NaN
SNORA62|6044	0	NaN
SNORA63|6043	0	NaN
SNORA64|26784	0	NaN
SNORA65|26783	0	NaN
SNORA66|26782	0	NaN
SNORA67|26781	0	NaN
SNORA68|26780	0	NaN
SNORA69|26779	0	NaN
SNORA6|574040	0	NaN
SNORA70B|100124537	0	NaN
SNORA70C|100124538	0	NaN
SNORA70|26778	0	NaN
SNORA71A|26777	0	NaN
SNORA71B|26776	0	NaN
SNORA71C|677839	0	NaN
SNORA71D|677840	0	NaN
SNORA72|26775	0	NaN
SNORA74A|26821	0.53436	0.561877
SNORA74B|677841	0.0784999	0.32019
SNORA75|654321	0	NaN
SNORA76|677842	0.0833333	NaN
SNORA77|677843	0	NaN
SNORA78|677844	0	NaN
SNORA79|677845	0	NaN
SNORA7B|677797	15.7251	0.246443
SNORA80|677846	0	NaN
SNORA81|677847	0	NaN
SNORA84|100124534	0	NaN
SNORA8|654320	5.40772	0.00204574
SNORA9|677798	0	NaN
SNORD102|26771	0	NaN
SNORD103A|692234	0	NaN
SNORD104|692227	0	NaN
SNORD105B|100113382	0	NaN
SNORD105|692229	0	NaN
SNORD109B|338429	0	NaN
SNORD10|652966	0	NaN
SNORD110|692213	0	NaN
SNORD111B|100113402	0	NaN
SNORD111|692214	0	NaN
SNORD113-1|767561	0	NaN
SNORD113-2|767562	0	NaN
SNORD113-4|767564	0	NaN
SNORD113-5|767565	0	NaN
SNORD113-6|767566	0	NaN
SNORD113-7|767567	0	NaN
SNORD113-9|767569	0	NaN
SNORD114-10|767588	0	NaN
SNORD114-11|767589	0	NaN
SNORD114-12|767590	0	NaN
SNORD114-13|767591	0	NaN
SNORD114-14|767592	0	NaN
SNORD114-15|767593	0	NaN
SNORD114-16|767594	0	NaN
SNORD114-17|767595	0	NaN
SNORD114-18|767596	0	NaN
SNORD114-19|767597	0	NaN
SNORD114-1|767577	0	NaN
SNORD114-20|767598	0	NaN
SNORD114-21|767599	0	NaN
SNORD114-22|767600	0	NaN
SNORD114-23|767603	0	NaN
SNORD114-24|767604	0	NaN
SNORD114-25|767605	0	NaN
SNORD114-26|767606	0	NaN
SNORD114-27|767608	0	NaN
SNORD114-28|767609	0	NaN
SNORD114-29|767610	0	NaN
SNORD114-2|767578	0	NaN
SNORD114-30|767611	0	NaN
SNORD114-31|767612	0	NaN
SNORD114-3|767579	0	NaN
SNORD114-4|767580	0	NaN
SNORD114-5|767581	0	NaN
SNORD114-6|767582	0	NaN
SNORD114-7|767583	0	NaN
SNORD114-8|767584	0	NaN
SNORD114-9|767585	0	NaN
SNORD115-10|100033447	0	NaN
SNORD115-11|100033448	0	NaN
SNORD115-13|100033450	0	NaN
SNORD115-14|100033451	0	NaN
SNORD115-16|100033454	0	NaN
SNORD115-17|100033455	0	NaN
SNORD115-1|338433	0	NaN
SNORD115-20|100033460	0	NaN
SNORD115-22|100033799	0	NaN
SNORD115-25|100033801	0	NaN
SNORD115-26|100033802	0	NaN
SNORD115-2|100033437	0	NaN
SNORD115-30|100033804	0	NaN
SNORD115-31|100033805	0	NaN
SNORD115-32|100033806	0	NaN
SNORD115-33|100033807	0	NaN
SNORD115-35|100033809	0	NaN
SNORD115-37|100033811	0	NaN
SNORD115-38|100033812	0	NaN
SNORD115-39|100033813	0	NaN
SNORD115-3|100033440	0	NaN
SNORD115-40|100033814	0	NaN
SNORD115-41|100033815	0	NaN
SNORD115-44|100033818	0	NaN
SNORD115-48|100033822	0	NaN
SNORD115-4|100033441	0	NaN
SNORD115-5|100033442	0	NaN
SNORD115-6|100033443	0	NaN
SNORD115-7|100033444	0	NaN
SNORD115-8|100033445	0	NaN
SNORD115-9|100033446	0	NaN
SNORD116-10|100033422	0	NaN
SNORD116-11|100033423	0	NaN
SNORD116-12|100033424	0	NaN
SNORD116-13|100033425	0	NaN
SNORD116-14|100033426	0	NaN
SNORD116-15|100033427	0	NaN
SNORD116-16|100033428	0	NaN
SNORD116-18|100033430	0	NaN
SNORD116-19|727708	0	NaN
SNORD116-1|100033413	0	NaN
SNORD116-20|100033431	22.1429	0.558559
SNORD116-22|100033433	0	NaN
SNORD116-23|100033434	0	NaN
SNORD116-24|100033435	0	NaN
SNORD116-25|100033436	0	NaN
SNORD116-26|100033438	0	NaN
SNORD116-27|100033439	0	NaN
SNORD116-28|100033820	6.45673	0.118748
SNORD116-29|100033821	0	NaN
SNORD116-2|100033414	0	NaN
SNORD116-3|100033415	0	NaN
SNORD116-4|100033416	5.19915	0.0572704
SNORD116-5|100033417	0	NaN
SNORD116-8|100033420	0	NaN
SNORD117|692233	0	NaN
SNORD119|100113378	0	NaN
SNORD11B|100113392	0	NaN
SNORD11|692058	0	NaN
SNORD121A|100113379	0	NaN
SNORD121B|100113385	0	NaN
SNORD123|100113384	0	NaN
SNORD124|100113390	0	NaN
SNORD125|100113380	0	NaN
SNORD126|100113391	0	NaN
SNORD127|100113389	0	NaN
SNORD12B|100113393	0	NaN
SNORD12C|26765	0	NaN
SNORD12|692057	0	NaN
SNORD15A|6079	0	NaN
SNORD15B|114599	0	NaN
SNORD16|595097	0	NaN
SNORD17|692086	0.329229	0.247684
SNORD18A|595098	0	NaN
SNORD18B|595099	0	NaN
SNORD18C|595100	0	NaN
SNORD19B|100113381	0	NaN
SNORD19|692089	0	NaN
SNORD1A|677848	0	NaN
SNORD1B|677849	0	NaN
SNORD1C|677850	6.44901	0.0185521
SNORD20|6082	0	NaN
SNORD21|6083	0	NaN
SNORD22|9304	0	NaN
SNORD23|692091	0	NaN
SNORD24|26820	0	NaN
SNORD25|9303	0	NaN
SNORD26|9302	0	NaN
SNORD27|9301	0	NaN
SNORD28|9300	0	NaN
SNORD29|9297	0	NaN
SNORD2|619567	0	NaN
SNORD30|9299	0	NaN
SNORD31|9298	0	NaN
SNORD32A|26819	0	NaN
SNORD32B|692092	0	NaN
SNORD33|26818	0	NaN
SNORD34|26817	0	NaN
SNORD35A|26816	0	NaN
SNORD35B|84546	0	NaN
SNORD36A|26815	0	NaN
SNORD36B|26814	0	NaN
SNORD36C|26813	0	NaN
SNORD37|26812	0	NaN
SNORD38A|94162	0	NaN
SNORD38B|94163	0	NaN
SNORD41|26810	0	NaN
SNORD42A|26809	0	NaN
SNORD42B|26808	0	NaN
SNORD43|26807	0	NaN
SNORD44|26806	0	NaN
SNORD45A|26805	0	NaN
SNORD45B|26804	0	NaN
SNORD45C|692085	0	NaN
SNORD46|94161	0	NaN
SNORD47|26802	0	NaN
SNORD48|26801	0	NaN
SNORD49A|26800	0	NaN
SNORD49B|692087	0	NaN
SNORD4A|26773	0	NaN
SNORD4B|26772	0	NaN
SNORD50A|26799	0	NaN
SNORD50B|692088	0	NaN
SNORD51|26798	0	NaN
SNORD52|26797	0	NaN
SNORD53|26796	0	NaN
SNORD54|26795	0	NaN
SNORD55|26811	0	NaN
SNORD56B|319139	0	NaN
SNORD56|26793	0	NaN
SNORD57|26792	0	NaN
SNORD58A|26791	0	NaN
SNORD58C|100124516	0	NaN
SNORD59A|26789	0	NaN
SNORD59B|692090	0	NaN
SNORD5|692072	0	NaN
SNORD60|26788	0	NaN
SNORD61|26787	0	NaN
SNORD62A|26786	0	NaN
SNORD63|26785	0	NaN
SNORD65|692106	0	NaN
SNORD66|692107	0	NaN
SNORD67|692108	0	NaN
SNORD68|606500	0	NaN
SNORD69|692109	0	NaN
SNORD6|692075	0	NaN
SNORD70|692110	0	NaN
SNORD71|692111	0	NaN
SNORD72|619564	0	NaN
SNORD73A|8944	0	NaN
SNORD74|619498	0	NaN
SNORD75|692195	0	NaN
SNORD76|692196	0	NaN
SNORD77|692197	0	NaN
SNORD78|692198	0	NaN
SNORD79|26770	0	NaN
SNORD7|692076	0	NaN
SNORD80|26774	0	NaN
SNORD81|26769	0	NaN
SNORD82|25826	0	NaN
SNORD84|692199	0	NaN
SNORD85|692200	0	NaN
SNORD86|692201	0	NaN
SNORD87|641648	0	NaN
SNORD88A|692202	0	NaN
SNORD88B|692203	0	NaN
SNORD88C|692204	0	NaN
SNORD89|692205	0	NaN
SNORD8|319103	0	NaN
SNORD90|692206	0	NaN
SNORD91A|692207	0	NaN
SNORD91B|692208	0	NaN
SNORD92|692209	0	NaN
SNORD93|692210	0	NaN
SNORD94|692225	0	NaN
SNORD95|619570	0	NaN
SNORD96A|619571	0	NaN
SNORD96B|692226	0	NaN
SNORD97|692223	0.0833333	NaN
SNORD98|692211	0	NaN
SNORD99|692212	0	NaN
SNORD9|692053	0	NaN
SNPH|9751	4.95079	0.0805652
SNRK|54861	30.1968	0.0645763
SNRNP200|23020	20.4181	0.00142743
SNRNP25|79622	2.38767	0.00200931
SNRNP27|11017	8.78487	0.00976421
SNRNP35|11066	8.85625	0.0224812
SNRNP40|9410	7.02741	0.00306937
SNRNP48|154007	10.7259	0.00688378
SNRNP70|6625	5.48789	0.000675551
SNRPA1|6627	5.79023	0.00557178
SNRPA|6626	11.3428	0.00346186
SNRPB2|6629	2.69023	0.00195768
SNRPB|6628	4.98548	0.000818344
SNRPC|6631	3.08176	0.00133203
SNRPD1|6632	3.92757	0.00131163
SNRPD2|6633	9.14351	0.001624
SNRPD3|6634	3.15984	0.00085382
SNRPE|6635	5.81179	0.00239944
SNRPF|6636	3.64619	0.00123225
SNRPG|6637	3.3299	0.00108023
SNRPN|6638	9.49179	0.00925058
SNTA1|6640	5.79114	0.00761617
SNTB1|6641	0.690474	0.303664
SNTB2|6645	21.0723	0.0186208
SNTG1|54212	0	NaN
SNTG2|54221	0	NaN
SNTN|132203	0	NaN
SNUPN|10073	9.37756	0.014993
SNURF|8926	1.50476	0.063124
SNW1|22938	7.56619	0.0028832
SNX10|29887	1.76578	0.0110465
SNX11|29916	4.15033	0.00636895
SNX12|29934	8.68823	0.0170797
SNX13|23161	21.2846	0.023477
SNX14|57231	13.1884	0.0102539
SNX15|29907	12.8497	0.0161357
SNX16|64089	6.78365	0.0361891
SNX17|9784	6.38764	0.00286445
SNX18|112574	7.60954	0.0148592
SNX19|399979	51.5094	0.0432546
SNX1|6642	14.5794	0.00555335
SNX20|124460	1.34553	0.801452
SNX21|90203	8.65317	0.0311841
SNX22|79856	5.96838	0.0350117
SNX24|28966	15.5241	0.0516855
SNX25|83891	9.84333	0.0390722
SNX27|81609	16.1902	0.0103882
SNX29|92017	62.3841	0.209366
SNX2|6643	4.21474	0.00158481
SNX30|401548	17.5296	0.0360608
SNX31|169166	0.25	NaN
SNX32|254122	0.42361	0.158441
SNX33|257364	3.6293	0.00487125
SNX3|8724	6.92567	0.00189605
SNX4|8723	6.70179	0.00648852
SNX5|27131	9.83919	0.00672801
SNX6|58533	6.4929	0.00273761
SNX7|51375	4.37424	0.00455749
SNX8|29886	9.42782	0.0248148
SNX9|51429	14.4883	0.0104028
SOAT1|6646	3.08751	0.00111566
SOAT2|8435	0.450876	0.375456
SOBP|55084	13.2097	0.0654616
SOCS1|8651	3.84147	0.261773
SOCS2|8835	1.79745	0.00578801
SOCS3|9021	2.62102	0.00363381
SOCS4|122809	13.0809	0.0100339
SOCS5|9655	12.6426	0.00961735
SOCS6|9306	14.5446	0.0244704
SOCS7|30837	10.9113	0.0488029
SOD1|6647	2.39492	0.000519178
SOD2|6648	7.75057	0.00302776
